source_file,schema,activity,started_at,platform,x,y,time,tap_interval
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7460732984293194,0.8883333333333333,24.046005964279175,0.13278400897979736
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.39267015706806285,0.8783333333333333,24.213899970054626,0.16789400577545166
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.25392670157068065,0.6766666666666666,24.39711904525757,0.1832190752029419
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4162303664921466,0.18333333333333332,24.596020936965942,0.19890189170837402
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4895287958115183,0.125,24.747079968452454,0.15105903148651123
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9528795811518325,0.43,25.062294960021973,0.31521499156951904
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9280104712041884,0.78,25.345759987831116,0.28346502780914307
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8481675392670157,0.9366666666666666,25.512483954429626,0.16672396659851074
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5602094240837696,0.9116666666666666,25.71233904361725,0.19985508918762207
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4476439790575916,0.9133333333333333,25.862385034561157,0.1500459909439087
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.48429319371727747,0.605,26.029040932655334,0.16665589809417725
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6269633507853403,0.4216666666666667,26.229468941688538,0.20042800903320312
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6662303664921466,0.4166666666666667,26.379074931144714,0.14960598945617676
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4869109947643979,0.375,26.54567801952362,0.16660308837890625
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.48429319371727747,0.4483333333333333,26.745669960975647,0.19999194145202637
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7552356020942408,0.73,26.91234600543976,0.16667604446411133
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6976439790575916,0.7483333333333333,27.04572296142578,0.13337695598602295
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.668848167539267,0.8733333333333333,27.245728015899658,0.20000505447387695
