source_file,schema,activity,started_at,platform,phase,x,y,time,dt,dx,dy,step_distance,speed
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.3730366492146597,0.5166666666666667,3.0149929523468018,0.016203999519348145,0.017015706806282727,-0.06833333333333325,0.07042001649078058,4.345841679808532
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.39267015706806285,0.4483333333333333,3.032089948654175,0.017096996307373047,0.019633507853403176,-0.06833333333333341,0.07109795408500937,4.158505553068904
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4109947643979058,0.38166666666666665,3.048301935195923,0.016211986541748047,0.018324607329842924,-0.06666666666666665,0.06913924846451092,4.264699349858701
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4293193717277487,0.315,3.065253973007202,0.016952037811279297,0.018324607329842924,-0.06666666666666665,0.06913924846451092,4.078521369183595
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.45287958115183247,0.24333333333333335,3.081889033317566,0.01663506031036377,0.023560209424083767,-0.07166666666666666,0.07544000649004344,4.535000479862627
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4790575916230366,0.17,3.098686933517456,0.016797900199890137,0.02617801047120416,-0.07333333333333333,0.07786569212437691,4.6354420015476805
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5104712041884817,0.09166666666666666,3.114989995956421,0.016303062438964844,0.03141361256544506,-0.07833333333333335,0.08439742985140603,5.17678382005662
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5497382198952879,0.0,3.131891965866089,0.01690196990966797,0.03926701570680624,-0.09166666666666666,0.09972299785052766,5.900081374153071
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.56282722513089,0.0,3.1484880447387695,0.016596078872680664,0.01308900523560208,0.0,0.01308900523560208,0.7886805875060229
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.5759162303664922,0.0,3.148829936981201,0.0003418922424316406,0.013089005235602191,0.0,0.013089005235602191,38.28400768180419
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.14136125654450263,0.6883333333333334,3.716871976852417,0.5680420398712158,-0.4345549738219896,0.6883333333333334,0.8140275198365273,1.433040977074655
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.16361256544502617,0.6883333333333334,3.7331589460372925,0.01628696918487549,0.022251308900523542,0.0,0.022251308900523542,1.3662031681859321
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.20287958115183247,0.6783333333333333,3.748584032058716,0.01542508602142334,0.039267015706806296,-0.010000000000000009,0.040520347018733346,2.6269122235335423
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.2604712041884817,0.6583333333333333,3.7652390003204346,0.01665496826171875,0.05759162303664922,-0.020000000000000018,0.060965523404589134,3.660500725463265
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.31675392670157065,0.635,3.7817989587783813,0.016559958457946777,0.05628272251308897,-0.023333333333333317,0.06092773832935058,3.6792204813842773
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.3717277486910995,0.6116666666666667,3.798684000968933,0.016885042190551758,0.054973821989528826,-0.023333333333333317,0.05972072963871797,3.536901416339692
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.42539267015706805,0.5866666666666667,3.8152109384536743,0.01652693748474121,0.053664921465968574,-0.025000000000000022,0.059202396876719236,3.5821758829413435
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4803664921465969,0.555,3.8320189714431763,0.016808032989501953,0.054973821989528826,-0.03166666666666662,0.06344209077508542,3.774510129454791
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5366492146596858,0.5233333333333333,3.848719000816345,0.016700029373168945,0.05628272251308897,-0.03166666666666673,0.0645795837030803,3.867034138684624
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5903141361256544,0.48833333333333334,3.86496102809906,0.016242027282714844,0.053664921465968574,-0.034999999999999976,0.06406967922464239,3.9446848665761625
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6479057591623036,0.44166666666666665,3.8816150426864624,0.016654014587402344,0.05759162303664922,-0.04666666666666669,0.0741253858119692,4.45090193856562
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7408376963350786,0.36333333333333334,3.8985379934310913,0.016922950744628906,0.09293193717277493,-0.07833333333333331,0.12154199298100922,7.182080407554507
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7709424083769634,0.3383333333333333,3.9151439666748047,0.01660597324371338,0.030104712041884807,-0.025000000000000022,0.03913174781586947,2.3564862619951414
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.7931937172774869,0.32666666666666666,3.9154839515686035,0.0003399848937988281,0.022251308900523514,-0.011666666666666659,0.025124328028777763,73.89836574222629
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.7460732984293194,0.7383333333333333,4.183104991912842,0.2676210403442383,-0.04712041884816753,0.4116666666666666,0.4143546528239681,1.5482887753929506
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7329842931937173,0.715,4.200655937194824,0.017550945281982422,-0.01308900523560208,-0.023333333333333317,0.026753812859143317,1.5243516761805669
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7120418848167539,0.6883333333333334,4.21508002281189,0.01442408561706543,-0.020942408376963373,-0.026666666666666616,0.03390716118666696,2.3507321078676005
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6845549738219895,0.6516666666666666,4.231847047805786,0.016767024993896484,-0.027486910994764413,-0.036666666666666736,0.04582548112653647,2.7330716774870805
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.650523560209424,0.6133333333333333,4.2484729290008545,0.01662588119506836,-0.03403141361256545,-0.03833333333333333,0.05125994105453058,3.0831413056010244
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.612565445026178,0.5666666666666667,4.265143990516663,0.016671061515808105,-0.03795811518324599,-0.046666666666666634,0.060154769437197116,3.608334681037328
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5732984293193717,0.5183333333333333,4.28201699256897,0.01687300205230713,-0.03926701570680635,-0.04833333333333334,0.06227366725695291,3.690728363802808
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5379581151832461,0.465,4.298251032829285,0.01623404026031494,-0.035340314136125595,-0.05333333333333329,0.06397954554140314,3.9410734798905773
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4986910994764398,0.4066666666666667,4.315168976783752,0.016917943954467773,-0.039267015706806296,-0.05833333333333335,0.07031839233299032,4.156438425510938
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4568062827225131,0.335,4.331817030906677,0.016648054122924805,-0.04188481675392669,-0.07166666666666666,0.0830087283701005,4.986091933458776
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.412303664921466,0.25666666666666665,4.348690986633301,0.016873955726623535,-0.04450261780104714,-0.07833333333333337,0.09009214228919853,5.339124017437841
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.362565445026178,0.18,4.364917039871216,0.01622605323791504,-0.04973821989528798,-0.07666666666666666,0.09138746246684934,5.63214363510816
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.31282722513089006,0.10833333333333334,4.382038950920105,0.01712191104888916,-0.04973821989528793,-0.07166666666666666,0.08723532328972665,5.094952487525411
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.2617801047120419,0.03666666666666667,4.39845597743988,0.01641702651977539,-0.05104712041884818,-0.07166666666666667,0.08798817883197434,5.35956853855275
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.21204188481675393,0.0,4.415156006813049,0.016700029373168945,-0.049738219895287955,-0.03666666666666667,0.0617926772586887,3.7001538067931623
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.16361256544502617,0.0,4.43195104598999,0.016795039176940918,-0.04842931937172776,0.0,0.04842931937172776,2.883549056451131
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.1400523560209424,0.0,4.448189973831177,0.016238927841186523,-0.023560209424083767,0.0,0.023560209424083767,1.4508475962512992
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.824607329842932,0.135,4.675050973892212,0.22686100006103516,0.6845549738219896,0.135,0.6977395733254814,3.0756259257332026
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.862565445026178,0.13833333333333334,4.687904953956604,0.01285398006439209,0.0379581151832461,0.003333333333333327,0.03810419424913338,2.96438877750317
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8913612565445026,0.155,4.698161959648132,0.01025700569152832,0.028795811518324554,0.016666666666666663,0.033271256946148735,3.243759236053542
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9175392670157068,0.175,4.714915990829468,0.01675403118133545,0.02617801047120416,0.01999999999999999,0.032943713091126724,1.9663156129151247
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.943717277486911,0.19333333333333333,4.731506943702698,0.01659095287322998,0.02617801047120427,0.01833333333333334,0.0319593389065167,1.9263112342440614
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9633507853403142,0.21166666666666667,4.7485350370407104,0.017028093338012695,0.01963350785340312,0.01833333333333334,0.026862348031040647,1.5775311714479763
